freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,FC_OTH_HH_E_WH,H8000,TJ,HR	544.312 	472.819 	501.847 	513.265 	466.144 	404.491 	366.950 	359.412 	350.413 	314.985 	315.200 	333.861 
A,FC_OTH_HH_E_WH,H8000,TJ,HU	: 	: 	: 	: 	: 	5043.443 	5023.716 	4888.246 	5033.000 	4986.000 	5201.000 	5111.000 
A,FC_OTH_HH_E_WH,H8000,TJ,IT	: 	: 	: 	: 	: 	4918.592 	5125.770 	4828.047 	5877.807 	4729.645 	4133.654 	2960.039 
A,FC_OTH_HH_E_WH,H8000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	3101.000 	2866.000 	2706.000 	2992.000 	3986.000 
A,FC_OTH_HH_E_WH,H8000,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,H8000,TJ,LV	4795.553 	4182.162 	4385.991 	4196.041 	3995.206 	3837.368 	4209.648 	4243.400 	4226.983 	4184.903 	3952.356 	4740.769 
A,FC_OTH_HH_E_WH,H8000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	617.900 	656.343 	583.302 	585.737 	655.062 
A,FC_OTH_HH_E_WH,H8000,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,H8000,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,H8000,TJ,NL	2738.173 	2696.625 	2780.010 	2995.885 	2954.736 	3409.291 	3433.265 	3541.287 	3638.941 	3803.778 	4099.746 	4206.647 
A,FC_OTH_HH_E_WH,H8000,TJ,NO	780.362 	567.130 	684.125 	779.416 	719.814 	746.707 	872.392 	983.154 	1013.861 	1114.846 	1055.917 	1235.184 
A,FC_OTH_HH_E_WH,H8000,TJ,PL	: 	: 	: 	: 	0.000 	48750.000 	48750.000 	49750.000 	49750.000 	49750.000 	49686.000 	55471.000 
A,FC_OTH_HH_E_WH,H8000,TJ,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,H8000,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,H8000,TJ,RS	415.000 	468.000 	440.000 	410.000 	390.000 	437.000 	440.000 	429.822 	440.247 	409.806 	474.963 	500.365 
A,FC_OTH_HH_E_WH,H8000,TJ,SE	: 	: 	: 	: 	: 	23186.000 	24453.000 	24515.000 	24150.000 	24077.000 	22555.000 	25751.000 
A,FC_OTH_HH_E_WH,H8000,TJ,SI	550.563 	523.126 	494.406 	528.132 	592.042 	522.445 	509.193 	507.897 	524.269 	554.687 	567.038 	546.987 
A,FC_OTH_HH_E_WH,H8000,TJ,SK	: 	: 	: 	: 	: 	3253.210 	3221.300 	3273.260 	3060.500 	2934.330 	3129.500 	2661.100 
A,FC_OTH_HH_E_WH,H8000,TJ,UA	: 	: 	: 	: 	: 	: 	37642.500 	31987.152 	27515.432 	30567.616 	: 	: 
A,FC_OTH_HH_E_WH,O4000,THS_T,AL	11.730 	11.492 	11.998 	11.787 	13.744 	13.545 	15.268 	17.064 	17.423 	16.730 	17.268 	18.648 
A,FC_OTH_HH_E_WH,O4000,THS_T,AT	117.069 	130.780 	120.017 	122.003 	115.266 	107.808 	102.788 	101.783 	90.516 	90.904 	92.035 	103.300 
A,FC_OTH_HH_E_WH,O4000,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,BE	: 	: 	: 	: 	: 	: 	165.000 	156.200 	147.200 	139.500 	135.100 	135.200 
A,FC_OTH_HH_E_WH,O4000,THS_T,BG	0.228 	0.288 	0.264 	0.264 	0.252 	0.798 	0.643 	0.572 	0.520 	0.462 	0.474 	0.488 
A,FC_OTH_HH_E_WH,O4000,THS_T,CY	: 	: 	: 	: 	: 	: 	: 	: 	6.462 	8.600 	8.488 	7.864 
A,FC_OTH_HH_E_WH,O4000,THS_T,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,DE	1530.840 	2036.610 	2010.080 	1504.776 	1613.356 	1479.800 	1418.257 	1545.786 	1486.111 	1782.733 	1960.042 	1175.577 
A,FC_OTH_HH_E_WH,O4000,THS_T,DK	: 	: 	: 	: 	: 	102.417 	97.903 	93.819 	78.254 	80.606 	73.356 	68.992 
A,FC_OTH_HH_E_WH,O4000,THS_T,EA20	: 	: 	: 	: 	: 	: 	: 	: 	3726.363 	3866.901 	4097.286 	3205.134 
A,FC_OTH_HH_E_WH,O4000,THS_T,EE	0.554 	0.692 	0.692 	0.554 	0.554 	0.554 	0.415 	0.277 	0.247 	0.200 	0.185 	0.141 
A,FC_OTH_HH_E_WH,O4000,THS_T,EL	: 	: 	: 	4.925 	: 	59.800 	29.300 	42.658 	42.175 	45.211 	57.256 	50.912 
A,FC_OTH_HH_E_WH,O4000,THS_T,ES	711.645 	624.337 	602.024 	586.847 	560.629 	579.764 	570.533 	536.339 	560.300 	474.344 	460.766 	478.433 
A,FC_OTH_HH_E_WH,O4000,THS_T,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	3937.221 	4083.656 	4297.908 	3369.323 
A,FC_OTH_HH_E_WH,O4000,THS_T,FI	: 	: 	: 	: 	: 	64.000 	60.000 	55.000 	54.000 	49.000 	46.000 	37.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,FR	570.446 	567.852 	524.563 	480.255 	503.789 	462.724 	528.249 	550.763 	522.715 	496.605 	511.517 	457.784 
A,FC_OTH_HH_E_WH,O4000,THS_T,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.295 	0.172 	0.158 	0.082 
A,FC_OTH_HH_E_WH,O4000,THS_T,HR	14.177 	10.987 	10.382 	9.842 	8.693 	7.991 	7.256 	7.922 	7.347 	5.875 	5.400 	5.205 
A,FC_OTH_HH_E_WH,O4000,THS_T,HU	: 	: 	: 	: 	: 	9.210 	7.651 	9.635 	9.777 	9.493 	6.697 	6.232 
A,FC_OTH_HH_E_WH,O4000,THS_T,IE	: 	: 	: 	: 	: 	218.918 	247.633 	262.263 	267.373 	270.166 	304.074 	277.352 
A,FC_OTH_HH_E_WH,O4000,THS_T,IT	: 	: 	: 	: 	: 	294.919 	287.951 	274.851 	300.406 	268.515 	263.068 	250.024 
A,FC_OTH_HH_E_WH,O4000,THS_T,LT	: 	: 	: 	: 	: 	: 	: 	4.600 	5.100 	4.900 	5.100 	5.900 
A,FC_OTH_HH_E_WH,O4000,THS_T,LU	10.666 	12.874 	11.185 	10.723 	10.198 	12.211 	10.304 	7.439 	8.878 	9.295 	7.237 	8.599 
A,FC_OTH_HH_E_WH,O4000,THS_T,LV	6.540 	6.540 	6.540 	6.540 	6.605 	6.383 	6.935 	7.822 	8.209 	8.160 	8.083 	7.955 
A,FC_OTH_HH_E_WH,O4000,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	14.863 	14.863 	13.559 	13.038 	13.298 
A,FC_OTH_HH_E_WH,O4000,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,PL	: 	: 	: 	: 	0.000 	31.000 	31.000 	32.000 	34.000 	33.000 	32.000 	34.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,PT	323.696 	281.108 	256.130 	247.560 	225.246 	208.454 	206.712 	206.608 	202.270 	196.226 	216.676 	189.502 
A,FC_OTH_HH_E_WH,O4000,THS_T,RO	: 	: 	: 	: 	: 	47.475 	45.749 	51.689 	54.307 	59.194 	51.095 	46.476 
A,FC_OTH_HH_E_WH,O4000,THS_T,RS	0.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.337 	0.267 	0.335 	0.185 	0.217 
A,FC_OTH_HH_E_WH,O4000,THS_T,SE	: 	: 	: 	: 	: 	41.000 	37.000 	37.000 	34.000 	34.000 	37.000 	8.000 
A,FC_OTH_HH_E_WH,O4000,THS_T,SI	34.204 	28.619 	24.793 	20.003 	18.763 	17.216 	15.112 	14.382 	14.354 	14.767 	13.959 	11.687 
A,FC_OTH_HH_E_WH,O4000,THS_T,SK	: 	: 	: 	: 	: 	0.000 	0.000 	0.430 	2.700 	1.900 	2.300 	2.700 
A,FC_OTH_HH_E_WH,O4000,THS_T,UA	: 	: 	: 	: 	: 	: 	2.415 	5.461 	7.685 	2.775 	: 	: 
A,FC_OTH_HH_E_WH,O4000,THS_T,UK	428.602 	433.612 	415.894 	474.210 	456.933 	444.366 	442.686 	423.948 	425.716 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4000,TJ,AL	529.422 	518.680 	541.518 	531.994 	620.322 	611.340 	689.106 	770.167 	786.370 	755.092 	779.374 	841.659 
A,FC_OTH_HH_E_WH,O4000,TJ,AT	5014.535 	5602.687 	5142.856 	5228.905 	4958.012 	4636.975 	4407.302 	4365.715 	3882.777 	3900.090 	3948.162 	4420.959 
A,FC_OTH_HH_E_WH,O4000,TJ,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,TJ,BE	: 	: 	: 	: 	: 	: 	7055.730 	6679.581 	6296.480 	5963.207 	5838.482 	5845.507 
A,FC_OTH_HH_E_WH,O4000,TJ,BG	10.408 	13.205 	12.101 	12.144 	11.550 	36.708 	29.578 	26.239 	23.909 	21.224 	21.702 	22.404 
A,FC_OTH_HH_E_WH,O4000,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	287.061 	382.038 	377.062 	349.342 
A,FC_OTH_HH_E_WH,O4000,TJ,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,TJ,DE	65804.301 	87584.114 	86381.634 	64689.600 	70888.823 	62970.541 	60757.120 	66196.725 	63653.568 	76351.634 	83946.535 	50348.725 
A,FC_OTH_HH_E_WH,O4000,TJ,DK	: 	: 	: 	: 	: 	4287.995 	4099.003 	3928.014 	: 	3473.487 	3162.820 	2978.913 
A,FC_OTH_HH_E_WH,O4000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	161074.705 	166950.036 	176918.236 	138621.134 
A,FC_OTH_HH_E_WH,O4000,TJ,EE	24.197 	30.224 	30.379 	24.321 	24.321 	24.321 	18.219 	12.160 	10.843 	8.780 	8.122 	6.190 
A,FC_OTH_HH_E_WH,O4000,TJ,EL	: 	: 	: 	206.850 	: 	2511.600 	1230.600 	1791.636 	1771.350 	1898.862 	2404.752 	2138.304 
A,FC_OTH_HH_E_WH,O4000,TJ,ES	31835.293 	27828.299 	26911.997 	25832.255 	24215.000 	24963.622 	24643.087 	23115.512 	24036.793 	20208.616 	19574.270 	20368.361 
A,FC_OTH_HH_E_WH,O4000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	167147.390 	176676.002 	185895.491 	146031.850 
A,FC_OTH_HH_E_WH,O4000,TJ,FI	: 	: 	: 	: 	: 	2757.760 	2587.020 	2369.345 	2324.646 	2109.499 	1991.662 	1591.148 
A,FC_OTH_HH_E_WH,O4000,TJ,FR	24600.957 	24514.807 	22627.193 	20711.464 	21735.414 	19964.022 	22810.299 	23784.006 	22595.814 	21460.712 	22105.221 	19824.050 
A,FC_OTH_HH_E_WH,O4000,TJ,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	13.570 	7.912 	7.268 	3.786 
A,FC_OTH_HH_E_WH,O4000,TJ,HR	623.131 	482.370 	456.545 	434.780 	384.621 	352.304 	320.539 	349.894 	325.298 	262.230 	237.343 	233.008 
A,FC_OTH_HH_E_WH,O4000,TJ,HU	: 	: 	: 	: 	: 	431.921 	353.170 	444.559 	451.111 	438.007 	309.000 	287.544 
A,FC_OTH_HH_E_WH,O4000,TJ,IE	: 	: 	: 	: 	: 	9570.634 	10849.183 	11478.622 	11683.885 	11832.612 	13308.453 	12110.994 
A,FC_OTH_HH_E_WH,O4000,TJ,IT	: 	: 	: 	: 	: 	13002.593 	12725.974 	12204.403 	13296.035 	11938.334 	11716.158 	11158.212 
A,FC_OTH_HH_E_WH,O4000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	205.620 	227.649 	219.050 	227.338 	261.559 
A,FC_OTH_HH_E_WH,O4000,TJ,LU	453.230 	547.055 	475.273 	455.631 	433.395 	518.870 	437.827 	316.091 	377.235 	394.991 	307.522 	365.397 
A,FC_OTH_HH_E_WH,O4000,TJ,LV	277.885 	277.885 	277.885 	277.885 	280.646 	271.214 	294.668 	332.357 	348.800 	346.718 	343.447 	338.008 
A,FC_OTH_HH_E_WH,O4000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	684.649 	684.649 	624.582 	600.582 	612.559 
A,FC_OTH_HH_E_WH,O4000,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,TJ,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4000,TJ,PL	: 	: 	: 	: 	0.000 	1413.228 	1413.941 	1459.776 	1549.924 	1507.176 	1460.800 	1546.558 
A,FC_OTH_HH_E_WH,O4000,TJ,PT	14675.052 	12777.865 	11666.224 	11279.812 	10259.798 	9494.504 	9412.670 	9421.745 	9210.162 	8945.747 	9874.359 	8629.732 
A,FC_OTH_HH_E_WH,O4000,TJ,RO	: 	: 	: 	: 	: 	2285.399 	2202.311 	2488.257 	2614.267 	2849.538 	2459.646 	2237.288 
A,FC_OTH_HH_E_WH,O4000,TJ,RS	0.000 	46.253 	45.788 	47.903 	0.000 	0.000 	0.000 	15.944 	12.632 	15.849 	8.753 	10.266 
A,FC_OTH_HH_E_WH,O4000,TJ,SE	: 	: 	: 	: 	: 	1728.601 	1559.957 	1559.957 	1433.474 	1436.534 	1563.287 	338.008 
A,FC_OTH_HH_E_WH,O4000,TJ,SI	1470.125 	1233.498 	1068.954 	862.822 	809.339 	745.255 	654.568 	623.721 	622.109 	639.517 	603.549 	507.438 
A,FC_OTH_HH_E_WH,O4000,TJ,SK	: 	: 	: 	: 	: 	0.000 	0.000 	19.780 	124.200 	87.400 	105.800 	124.200 
A,FC_OTH_HH_E_WH,O4000,TJ,UA	: 	: 	: 	: 	: 	: 	111.090 	251.206 	353.510 	127.650 	: 	: 
A,FC_OTH_HH_E_WH,O4000,TJ,UK	18869.589 	19089.667 	18311.981 	20887.978 	20092.801 	19543.641 	19460.042 	18631.406 	18715.705 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4630,THS_T,AL	11.730 	11.492 	11.998 	11.787 	13.744 	13.545 	15.268 	17.064 	17.423 	16.730 	17.268 	18.648 
A,FC_OTH_HH_E_WH,O4630,THS_T,AT	3.688 	3.574 	3.434 	3.119 	3.203 	3.149 	2.524 	2.513 	2.285 	2.331 	2.266 	3.041 
A,FC_OTH_HH_E_WH,O4630,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,BE	: 	: 	: 	: 	: 	: 	16.200 	15.100 	14.000 	14.000 	12.500 	12.600 
A,FC_OTH_HH_E_WH,O4630,THS_T,BG	0.228 	0.288 	0.264 	0.264 	0.252 	0.798 	0.643 	0.572 	0.520 	0.462 	0.474 	0.488 
A,FC_OTH_HH_E_WH,O4630,THS_T,CY	: 	: 	: 	: 	: 	: 	: 	: 	1.900 	1.929 	1.878 	2.342 
A,FC_OTH_HH_E_WH,O4630,THS_T,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,DE	83.448 	122.778 	105.600 	85.965 	89.272 	70.796 	93.210 	77.550 	126.130 	118.880 	131.467 	118.967 
A,FC_OTH_HH_E_WH,O4630,THS_T,DK	: 	: 	: 	: 	: 	: 	: 	: 	5.808 	6.301 	6.462 	7.211 
A,FC_OTH_HH_E_WH,O4630,THS_T,EA20	: 	: 	: 	: 	: 	: 	: 	: 	1021.465 	932.718 	939.577 	925.494 
A,FC_OTH_HH_E_WH,O4630,THS_T,EL	: 	: 	: 	0.354 	: 	1.300 	0.100 	0.000 	0.642 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,ES	561.507 	497.437 	485.424 	461.842 	431.587 	424.023 	437.370 	406.225 	422.688 	354.613 	331.476 	352.870 
A,FC_OTH_HH_E_WH,O4630,THS_T,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	1112.751 	1026.747 	1023.499 	1007.902 
A,FC_OTH_HH_E_WH,O4630,THS_T,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,FR	90.265 	89.923 	81.232 	76.626 	74.954 	71.992 	71.416 	73.642 	74.216 	69.084 	68.661 	72.010 
A,FC_OTH_HH_E_WH,O4630,THS_T,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.295 	0.172 	0.158 	0.082 
A,FC_OTH_HH_E_WH,O4630,THS_T,HR	5.393 	4.752 	4.279 	4.079 	3.595 	3.554 	3.662 	3.498 	3.209 	3.285 	3.074 	3.061 
A,FC_OTH_HH_E_WH,O4630,THS_T,HU	: 	: 	: 	: 	: 	9.210 	7.651 	9.635 	9.777 	9.493 	6.697 	6.232 
A,FC_OTH_HH_E_WH,O4630,THS_T,IE	: 	: 	: 	: 	: 	6.317 	8.352 	8.870 	9.477 	9.022 	9.972 	8.616 
A,FC_OTH_HH_E_WH,O4630,THS_T,IT	: 	: 	: 	: 	: 	165.311 	170.331 	178.070 	181.237 	177.368 	178.522 	176.807 
A,FC_OTH_HH_E_WH,O4630,THS_T,LT	: 	: 	: 	: 	: 	: 	: 	0.100 	0.100 	0.100 	0.100 	0.200 
A,FC_OTH_HH_E_WH,O4630,THS_T,LU	0.103 	0.026 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,LV	0.650 	0.650 	0.650 	0.650 	0.715 	0.553 	0.553 	0.567 	0.485 	0.444 	0.469 	0.491 
A,FC_OTH_HH_E_WH,O4630,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	14.863 	14.863 	13.559 	13.038 	13.298 
A,FC_OTH_HH_E_WH,O4630,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,PL	: 	: 	: 	: 	0.000 	21.000 	22.000 	23.000 	24.000 	25.000 	24.000 	22.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,PT	272.700 	245.160 	228.960 	222.480 	201.420 	186.300 	184.140 	187.380 	179.280 	176.580 	194.940 	169.020 
A,FC_OTH_HH_E_WH,O4630,THS_T,RO	: 	: 	: 	: 	: 	43.345 	43.876 	49.245 	50.181 	51.773 	45.289 	46.476 
A,FC_OTH_HH_E_WH,O4630,THS_T,RS	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.337 	0.267 	0.335 	0.185 	0.217 
A,FC_OTH_HH_E_WH,O4630,THS_T,SE	: 	: 	: 	: 	: 	: 	: 	: 	1.000 	1.000 	1.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,SI	3.150 	3.807 	3.268 	2.551 	2.024 	3.313 	3.066 	3.310 	3.117 	3.182 	1.952 	2.770 
A,FC_OTH_HH_E_WH,O4630,THS_T,SK	: 	: 	: 	: 	: 	0.000 	0.000 	0.430 	2.700 	1.900 	2.300 	2.700 
A,FC_OTH_HH_E_WH,O4669,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,CY	: 	: 	: 	: 	: 	: 	: 	: 	0.396 	0.628 	0.640 	0.573 
A,FC_OTH_HH_E_WH,O4669,THS_T,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,DK	: 	: 	: 	: 	: 	: 	: 	: 	1.081 	1.668 	0.354 	0.107 
A,FC_OTH_HH_E_WH,O4669,THS_T,EA20	: 	: 	: 	: 	: 	: 	: 	: 	183.673 	183.035 	215.000 	189.652 
A,FC_OTH_HH_E_WH,O4669,THS_T,EL	: 	: 	: 	0.000 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	184.754 	184.703 	215.354 	189.759 
A,FC_OTH_HH_E_WH,O4669,THS_T,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,IE	: 	: 	: 	: 	: 	162.627 	174.907 	176.739 	183.277 	182.407 	214.360 	189.079 
A,FC_OTH_HH_E_WH,O4669,THS_T,IT	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,LT	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,NL	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,PL	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,SK	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,UA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4669,THS_T,UK	350.785 	356.386 	341.000 	393.874 	385.991 	376.192 	368.236 	354.729 	356.408 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4669,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,BE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	17.345 	27.506 	28.032 	25.097 
A,FC_OTH_HH_E_WH,O4669,TJ,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	40.721 	72.558 	15.399 	4.655 
A,FC_OTH_HH_E_WH,O4669,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	8117.430 	8089.141 	9501.857 	8381.607 
A,FC_OTH_HH_E_WH,O4669,TJ,EL	: 	: 	: 	0.000 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	8158.150 	8161.699 	9517.256 	8386.261 
